member_id,employee_number,nrc,first_name,last_name,gender,date_of_birth,date_joined_employer,date_joined_scheme,employment_status,department,sector,retirement_age,normal_retirement_date,current_age,service_years,pensionable_service_years,years_to_retirement,basic_salary,housing_allowance,transport_allowance,total_monthly_salary,pensionable_salary,annual_pensionable_salary,employee_contribution_rate,employer_contribution_rate,employee_monthly_contribution,employer_monthly_contribution,total_monthly_contribution,ee_accumulated_contributions,er_accumulated_contributions,total_accumulated_contributions,investment_return_assumption,salary_growth_assumption,inflation_assumption,accrual_rate,withdrawal_rate,disability_rate,spouse_percentage,mortality_table,benefit_formula_type,pension_type,projected_final_salary,projected_pension_benefit,last_valuation_date,status
MBR0000968,EMP000968,719627/77/3,Member968,Surname432,Female,1989-04-01,2018-04-29,2018-12-06,Active,Legal & Compliance,Public,65.0,2054-04-29,37.0,8.0,7.27,28.0,95693.0,13744.39,6606.7,116044.09,83216.32,998595.84,0.07,0.1,5825.14,8321.63,14146.77,601070.28,682280.32,1283350.6,0.0774,0.0425,0.0512,0.025,0.0469,0.0057,0.63,SAPS S2,DC,Defined Contribution,266893.68,240204.31,2026-12-31,Active
MBR0000969,EMP000969,909123/67/6,Member969,Surname461,Male,1981-07-23,2007-04-30,2007-06-12,Retired,Client Services,Private,65.0,2046-04-29,45.0,19.0,17.43,20.0,7915.0,1492.15,686.62,10093.77,6754.93,81059.16,0.07,0.1,472.85,675.49,1148.34,107562.69,137591.37,245154.06,0.071,0.0518,0.0751,0.025,0.0239,0.0022,0.53,A1967-70,DB,Defined Benefit,18547.45,18083.76,2026-12-31,Active
MBR0000970,EMP000970,868608/38/7,Member970,Surname60,Female,1966-04-15,2007-04-30,2007-08-29,Deferred,Research & Analytics,Public,65.0,2031-04-29,60.0,19.0,17.12,5.0,3699.0,842.26,370.04,4911.3,3490.7,41888.4,0.08,0.08,279.26,279.26,558.52,60737.03,71671.33,132408.36,0.0975,0.0605,0.0537,0.025,0.0381,0.0069,0.54,PMA92,DB,Defined Benefit,4682.37,2809.42,2026-12-31,Active
MBR0000971,EMP000971,764616/95/2,Member971,Surname435,Male,1964-05-23,2003-04-30,2003-08-18,Active,Risk Management,Parastatal,60.0,2026-04-29,62.0,23.0,22.14,0.0,19805.0,4054.47,2190.2,26049.67,16914.27,202971.24,0.1,0.1,1691.43,1691.43,3382.86,477431.69,474280.38,951712.07,0.0773,0.0713,0.072,0.0167,0.026,0.0048,0.53,PA(90),Hybrid,Hybrid,16914.27,6496.77,2026-12-31,Active
MBR0000972,EMP000972,888206/79/4,Member972,Surname486,Female,1976-12-03,2023-04-30,2023-05-23,Active,Actuarial,Parastatal,65.0,2042-04-29,49.0,3.0,2.91,16.0,40232.0,6669.08,2894.22,49795.3,35128.78,421545.36,0.05,0.08,1756.44,2810.3,4566.74,68077.09,94557.25,162634.34,0.0716,0.0445,0.07,0.025,0.0417,0.0069,0.67,PMA92,DC,Defined Contribution,70501.47,33488.2,2026-12-31,Active
MBR0000973,EMP000973,260669/94/1,Member973,Surname174,Female,1984-05-30,2005-04-29,2005-06-24,Retired,Corporate Affairs,Parastatal,65.0,2049-04-28,42.0,21.0,20.2,23.0,136359.0,28872.21,11854.14,177085.35,135105.09,1621261.08,0.06,0.08,8106.31,10808.41,18914.72,1986920.4,2813295.46,4800215.86,0.0904,0.0726,0.0508,0.025,0.043,0.0061,0.53,PA(90),Hybrid,Hybrid,677237.41,744961.15,2026-12-31,Active
MBR0000974,EMP000974,901304/29/5,Member974,Surname468,Male,1969-05-01,2010-04-29,2010-12-18,Retired,Finance,Parastatal,65.0,2034-04-29,57.0,16.0,14.51,8.0,3194.0,684.06,334.36,4212.42,3051.37,36616.44,0.08,0.15,244.11,457.71,701.82,55197.18,92959.16,148156.34,0.0796,0.0406,0.0689,0.02,0.0436,0.0092,0.62,A1967-70,DB,Defined Benefit,4195.32,2013.75,2026-12-31,Active
MBR0000975,EMP000975,793261/28/7,Member975,Surname242,Female,1975-03-06,2003-04-30,2003-08-09,Active,Corporate Affairs,Public,65.0,2040-04-28,51.0,23.0,20.83,14.0,120764.0,21526.45,14086.81,156377.26,110585.32,1327023.84,0.1,0.12,11058.53,13270.24,24328.77,2549683.63,4267136.5,6816820.13,0.0973,0.0541,0.0738,0.02,0.0248,0.0096,0.58,A1967-70,Hybrid,Hybrid,231229.3,171109.68,2026-12-31,Active
MBR0000976,EMP000976,310609/96/7,Member976,Surname395,Male,1970-09-25,2007-04-30,2008-02-08,Deferred,Legal & Compliance,Private,60.0,2030-04-29,56.0,19.0,17.15,4.0,19905.0,3403.2,1879.76,25187.96,17185.19,206222.28,0.08,0.1,1374.82,1718.52,3093.34,272711.11,380936.45,653647.56,0.0838,0.0656,0.0781,0.02,0.0235,0.0037,0.51,PMA92,Hybrid,Hybrid,22158.03,10192.69,2026-12-31,Active
MBR0000977,EMP000977,150270/58/4,Member977,Surname196,Male,1996-11-10,2023-04-30,2023-10-19,Active,Operations,Parastatal,60.0,2057-04-28,29.0,3.0,2.89,31.0,5569.0,624.46,541.7,6735.16,5146.98,61763.76,0.08,0.12,411.76,617.64,1029.4,15898.85,25452.8,41351.65,0.0923,0.067,0.054,0.02,0.0318,0.0065,0.57,PMA92,DB,Defined Benefit,38428.15,26131.14,2026-12-31,Active
MBR0000978,EMP000978,884281/75/3,Member978,Surname253,Male,1992-02-06,2023-04-30,2023-12-10,Active,Operations,Parastatal,60.0,2052-04-28,34.0,3.0,2.81,26.0,47827.0,11587.92,3852.06,63266.98,47208.17,566498.04,0.1,0.12,4720.82,5664.98,10385.8,192736.4,222712.6,415449.0,0.0854,0.0621,0.0625,0.02,0.0244,0.004,0.61,PMA92,DB,Defined Benefit,226108.97,131143.2,2026-12-31,Active
MBR0000979,EMP000979,968810/44/3,Member979,Surname140,Male,1967-07-01,1999-04-30,1999-09-10,Active,Executive,Public,60.0,2027-04-29,59.0,27.0,25.75,1.0,41147.0,10033.07,2397.48,53577.55,36898.93,442787.16,0.05,0.12,1844.95,4427.87,6272.82,482129.57,1265548.04,1747677.61,0.0876,0.0543,0.0663,0.02,0.0221,0.0023,0.58,SAPS S2,Hybrid,Hybrid,38902.54,21785.42,2026-12-31,Active
MBR0000980,EMP000980,517347/33/2,Member980,Surname471,Male,1973-02-24,2000-04-29,2001-02-20,Active,Research & Analytics,Private,60.0,2033-04-28,53.0,26.0,23.82,7.0,7919.0,1660.0,485.81,10064.81,7838.34,94060.08,0.05,0.1,391.92,783.83,1175.75,145582.12,261252.22,406834.34,0.0764,0.0717,0.0769,0.02,0.0294,0.0032,0.52,A1967-70,Hybrid,Hybrid,12727.31,8400.02,2026-12-31,Active
MBR0000981,EMP000981,685398/81/6,Member981,Surname492,Male,1993-10-10,2025-04-29,2025-06-20,Active,Actuarial,Public,55.0,2048-04-28,33.0,1.0,0.98,22.0,25354.0,2591.57,1808.08,29753.65,23698.85,284386.2,0.08,0.12,1895.91,2843.86,4739.77,27195.76,31063.51,58259.27,0.07,0.0415,0.0529,0.025,0.0322,0.009,0.57,PA(90),DB,Defined Benefit,57973.74,33334.9,2026-12-31,Active
MBR0000982,EMP000982,611383/17/6,Member982,Surname457,Male,2000-12-01,2024-04-29,2025-02-09,Active,Corporate Affairs,Parastatal,65.0,2066-04-29,25.0,2.0,1.92,40.0,13570.0,2035.1,863.46,16468.56,12172.57,146070.84,0.1,0.15,1217.26,1825.89,3043.15,26455.44,37955.67,64411.11,0.0721,0.0702,0.0658,0.02,0.0266,0.0037,0.54,A1967-70,DC,Defined Contribution,183645.44,154262.17,2026-12-31,Active
MBR0000983,EMP000983,118780/30/8,Member983,Surname305,Male,1994-02-09,2024-04-29,2024-08-03,Active,Executive,Private,60.0,2054-04-29,32.0,2.0,1.81,28.0,11840.0,2720.26,794.31,15354.57,11469.28,137631.36,0.06,0.08,688.16,917.54,1605.7,13692.68,23643.48,37336.16,0.0823,0.0708,0.054,0.02,0.0313,0.0065,0.62,A1967-70,DC,Defined Contribution,77870.02,46722.01,2026-12-31,Active
MBR0000984,EMP000984,602146/68/3,Member984,Surname472,Male,1978-09-29,2005-04-29,2005-09-13,Active,Legal & Compliance,Public,60.0,2038-04-29,48.0,21.0,20.74,12.0,12109.0,2152.86,613.34,14875.2,10833.93,130007.16,0.06,0.1,650.04,1083.39,1733.43,182721.57,245854.6,428576.17,0.0745,0.0741,0.0615,0.0167,0.0408,0.0033,0.58,SAPS S2,DC,Defined Contribution,25545.98,14078.39,2026-12-31,Active
MBR0000985,EMP000985,902429/78/3,Member985,Surname175,Male,1978-12-01,2010-04-29,2010-04-30,Active,Human Resources,Private,65.0,2044-04-28,47.0,16.0,15.06,18.0,24537.0,4429.77,1996.61,30963.38,22695.69,272348.28,0.06,0.08,1361.74,1815.66,3177.4,278349.92,401652.37,680002.29,0.0908,0.0736,0.0753,0.0167,0.0424,0.0099,0.67,SAPS S2,Hybrid,Hybrid,81490.77,46270.46,2026-12-31,Active
MBR0000986,EMP000986,657415/65/6,Member986,Surname80,Female,1971-05-13,2023-04-30,2024-03-11,Active,Human Resources,Parastatal,65.0,2036-04-28,55.0,3.0,2.96,10.0,19966.0,4929.58,1966.17,26861.75,17684.14,212209.68,0.05,0.12,884.21,2122.1,3006.31,28296.72,68187.0,96483.72,0.0866,0.0412,0.0625,0.02,0.0317,0.0085,0.62,A1967-70,DB,Defined Benefit,26480.46,6884.92,2026-12-31,Active
MBR0000987,EMP000987,470718/78/8,Member987,Surname6,Male,1987-05-05,2018-04-29,2018-05-12,Active,Client Services,Private,65.0,2052-04-28,39.0,8.0,7.54,26.0,6031.0,1091.58,493.23,7615.81,5665.5,67986.0,0.08,0.1,453.24,566.55,1019.79,43581.58,52106.6,95688.18,0.093,0.0719,0.0588,0.02,0.0292,0.0081,0.52,PA(90),Hybrid,Hybrid,34454.76,23429.24,2026-12-31,Active
MBR0000988,EMP000988,385239/12/3,Member988,Surname293,Female,1961-12-27,2019-04-30,2020-04-25,Active,Technology,Parastatal,65.0,2027-04-29,64.0,7.0,6.6,1.0,41298.0,7339.43,2376.09,51013.52,41170.16,494041.92,0.05,0.15,2058.51,6175.52,8234.03,155993.96,517184.11,673178.07,0.0985,0.0671,0.0676,0.02,0.0267,0.0051,0.66,PMA92,Hybrid,Hybrid,43932.68,7029.23,2026-12-31,Active
MBR0000989,EMP000989,344312/12/4,Member989,Surname155,Male,1972-11-08,1999-04-30,1999-10-15,Active,Risk Management,Private,60.0,2033-04-28,53.0,27.0,26.58,7.0,7373.0,982.93,864.4,9220.33,7079.11,84949.32,0.08,0.12,566.33,849.49,1415.82,196915.66,230233.65,427149.31,0.0926,0.05,0.054,0.025,0.0493,0.0029,0.57,A1967-70,DC,Defined Contribution,9961.02,8466.87,2026-12-31,Active
MBR0000990,EMP000990,523420/17/4,Member990,Surname124,Female,1979-08-04,2018-04-29,2018-08-27,Active,Research & Analytics,Public,65.0,2044-04-28,47.0,8.0,7.92,18.0,6791.0,1522.89,664.55,8978.44,6429.8,77157.6,0.08,0.08,514.38,514.38,1028.76,44639.38,49809.84,94449.22,0.0933,0.074,0.0615,0.02,0.0363,0.0059,0.63,A1967-70,DB,Defined Benefit,23242.06,12085.87,2026-12-31,Active
MBR0000991,EMP000991,893704/97/2,Member991,Surname319,Male,1973-09-21,2023-04-30,2023-06-13,Active,Client Services,Public,65.0,2038-04-29,53.0,3.0,2.71,12.0,43571.0,10402.18,2776.53,56749.71,40321.81,483861.72,0.05,0.1,2016.09,4032.18,6048.27,75920.13,140652.31,216572.44,0.0907,0.0736,0.0518,0.025,0.0318,0.0041,0.64,A1967-70,Hybrid,Hybrid,94547.5,35455.31,2026-12-31,Active
MBR0000992,EMP000992,881360/65/6,Member992,Surname450,Female,2002-07-06,2025-04-29,2026-04-25,Retired,Research & Analytics,Parastatal,60.0,2062-04-29,24.0,1.0,0.9,36.0,7000.0,779.54,620.11,8399.65,6660.93,79931.16,0.08,0.1,532.87,666.09,1198.96,7346.66,9322.38,16669.04,0.0934,0.0403,0.0526,0.025,0.0427,0.0072,0.64,PA(90),DB,Defined Benefit,27621.32,25549.72,2026-12-31,Active
MBR0000993,EMP000993,551728/14/5,Member993,Surname308,Male,1994-10-01,2022-04-29,2023-03-26,Active,Actuarial,Private,65.0,2059-04-29,32.0,4.0,3.92,33.0,19807.0,3081.65,2341.73,25230.38,18820.94,225851.28,0.1,0.15,1882.09,2823.14,4705.23,91657.42,122879.32,214536.74,0.0954,0.0601,0.0669,0.02,0.0337,0.0035,0.57,A1967-70,Hybrid,Hybrid,129147.75,95569.33,2026-12-31,Active
MBR0000994,EMP000994,986961/56/6,Member994,Surname208,Male,1998-04-08,2022-04-29,2023-01-10,Active,Risk Management,Private,65.0,2063-04-29,28.0,4.0,3.74,37.0,7417.0,891.99,402.44,8711.43,7112.4,85348.8,0.1,0.12,711.24,853.49,1564.73,40645.87,44377.83,85023.7,0.0787,0.0502,0.07,0.02,0.039,0.008,0.64,PA(90),DC,Defined Contribution,43559.28,35718.61,2026-12-31,Active
MBR0000995,EMP000995,236263/48/4,Member995,Surname186,Female,1997-07-10,2024-04-29,2024-08-18,Active,Corporate Affairs,Parastatal,65.0,2062-04-29,29.0,2.0,1.98,36.0,7661.0,1097.6,790.56,9549.16,7438.34,89260.08,0.07,0.08,520.68,595.07,1115.75,12505.56,11603.28,24108.84,0.0784,0.0663,0.054,0.02,0.0366,0.0091,0.57,PA(90),DC,Defined Contribution,75012.69,57009.64,2026-12-31,Active
MBR0000996,EMP000996,234993/83/5,Member996,Surname461,Female,1994-09-12,2022-04-29,2022-08-02,Active,Operations,Private,65.0,2059-04-29,32.0,4.0,3.72,33.0,77203.0,8903.93,7165.06,93271.99,74748.81,896985.72,0.08,0.1,5979.9,7474.88,13454.78,234675.51,407737.66,642413.17,0.0941,0.0495,0.0602,0.02,0.0477,0.0084,0.62,A1967-70,DC,Defined Contribution,368150.08,272431.06,2026-12-31,Inactive
MBR0000997,EMP000997,209764/17/3,Member997,Surname277,Male,1972-12-01,2008-04-29,2008-06-03,Retired,Executive,Private,65.0,2038-04-29,53.0,18.0,16.67,12.0,23684.0,4056.52,1939.43,29679.95,22197.02,266364.24,0.06,0.1,1331.82,2219.7,3551.52,250929.72,566127.77,817057.49,0.0932,0.0612,0.0698,0.02,0.0462,0.0039,0.6,PMA92,Hybrid,Hybrid,45275.32,27165.19,2026-12-31,Active
MBR0000998,EMP000998,726037/65/4,Member998,Surname152,Female,1965-11-18,2022-04-29,2022-09-26,Retired,Risk Management,Private,55.0,2026-04-29,60.0,4.0,3.65,0.0,3645.0,726.21,208.48,4579.69,3168.66,38023.92,0.07,0.1,221.81,316.87,538.68,12408.79,13847.78,26256.57,0.082,0.0683,0.0748,0.02,0.0405,0.0041,0.55,PA(90),DB,Defined Benefit,3168.66,253.49,2026-12-31,Active
MBR0000999,EMP000999,302962/50/1,Member999,Surname130,Male,2002-08-01,2025-04-29,2025-10-08,Active,Actuarial,Parastatal,65.0,2067-04-29,24.0,1.0,1.0,41.0,11811.0,2930.33,1130.75,15872.08,11253.88,135046.56,0.05,0.08,562.69,900.31,1463.0,6197.12,12281.72,18478.84,0.0973,0.0476,0.0714,0.025,0.0283,0.004,0.53,SAPS S2,DB,Defined Benefit,75738.62,79525.55,2026-12-31,Active
MBR0001000,EMP001000,365183/88/7,Member1000,Surname258,Male,1990-04-04,2011-04-30,2012-04-08,Active,Human Resources,Parastatal,65.0,2055-04-29,36.0,15.0,13.52,29.0,47171.0,9019.5,5266.52,61457.02,44022.22,528266.64,0.06,0.15,2641.33,6603.33,9244.66,475855.86,1382459.05,1858314.91,0.0818,0.0534,0.073,0.02,0.0408,0.0025,0.58,PMA92,Hybrid,Hybrid,199011.44,175130.07,2026-12-31,Active
MBR0001001,EMP001001,500805/27/7,Member1001,Surname345,Male,1976-11-08,1999-04-30,1999-06-10,Active,Finance,Private,65.0,2042-04-29,49.0,27.0,24.75,16.0,69504.0,9050.29,5983.66,84537.95,67320.07,807840.84,0.08,0.1,5385.61,6732.01,12117.62,1981741.29,2584335.98,4566077.27,0.0842,0.0661,0.0609,0.02,0.0202,0.0055,0.51,PMA92,DB,Defined Benefit,187461.31,161216.73,2026-12-31,Active
MBR0001002,EMP001002,573558/58/6,Member1002,Surname27,Male,1977-09-07,1998-04-29,1998-07-27,Active,Client Services,Private,55.0,2032-04-28,49.0,28.0,27.46,6.0,28785.0,5597.93,2192.01,36574.94,24561.05,294732.6,0.07,0.1,1719.27,2456.11,4175.38,539017.9,974935.18,1513953.08,0.0749,0.0508,0.075,0.025,0.0378,0.0058,0.55,PMA92,Hybrid,Hybrid,33064.91,28105.17,2026-12-31,Active
MBR0001003,EMP001003,655913/69/5,Member1003,Surname16,Female,1990-09-27,2017-04-29,2017-10-30,Deferred,Risk Management,Parastatal,55.0,2045-04-28,36.0,9.0,8.6,19.0,71101.0,12187.72,5830.88,89119.6,64279.06,771348.72,0.07,0.1,4499.53,6427.91,10927.44,458721.43,609690.29,1068411.72,0.0804,0.0725,0.0574,0.025,0.045,0.0049,0.55,SAPS S2,DB,Defined Benefit,243006.69,170104.68,2026-12-31,Active
MBR0001004,EMP001004,448621/34/5,Member1004,Surname305,Male,1974-10-01,2017-04-29,2017-07-24,Retired,Operations,Private,65.0,2039-04-29,52.0,9.0,8.17,13.0,74734.0,10786.46,4413.21,89933.67,65758.62,789103.44,0.06,0.1,3945.52,6575.86,10521.38,352197.05,811023.81,1163220.86,0.0963,0.0527,0.0733,0.02,0.0203,0.009,0.55,SAPS S2,Hybrid,Hybrid,128207.31,56411.22,2026-12-31,Active
MBR0001005,EMP001005,637672/46/8,Member1005,Surname363,Male,1983-12-16,2021-04-29,2021-09-16,Active,Legal & Compliance,Private,60.0,2044-04-28,42.0,5.0,4.6,18.0,4027.0,809.1,471.74,5307.84,3878.89,46546.68,0.06,0.1,232.73,387.89,620.62,15619.15,21180.17,36799.32,0.0922,0.0589,0.0765,0.02,0.0359,0.0045,0.5,SAPS S2,DB,Defined Benefit,10866.67,4998.67,2026-12-31,Active
MBR0001006,EMP001006,666684/98/1,Member1006,Surname98,Male,1984-11-15,2012-04-29,2013-02-18,Active,Legal & Compliance,Private,65.0,2050-04-29,41.0,14.0,12.92,24.0,11109.0,1451.44,984.62,13545.06,10794.52,129534.24,0.06,0.08,647.67,863.56,1511.23,92513.67,142810.92,235324.59,0.0706,0.0561,0.0533,0.0167,0.0289,0.0083,0.59,PA(90),DB,Defined Benefit,40005.93,25387.76,2026-12-31,Active
MBR0001007,EMP001007,239943/29/2,Member1007,Surname415,Male,1992-11-23,2023-04-30,2023-05-12,Active,Actuarial,Private,60.0,2053-04-28,33.0,3.0,2.82,27.0,5440.0,1272.83,530.13,7242.96,5384.71,64616.52,0.1,0.1,538.47,538.47,1076.94,22122.13,21220.71,43342.84,0.0808,0.0663,0.0786,0.02,0.0387,0.0074,0.59,PA(90),DB,Defined Benefit,30472.38,18283.43,2026-12-31,Active
MBR0001008,EMP001008,469615/26/5,Member1008,Surname317,Female,1967-07-30,1993-04-29,1993-08-03,Active,Finance,Private,60.0,2027-04-29,59.0,33.0,30.07,1.0,9408.0,2196.09,768.77,12372.86,9259.13,111109.56,0.07,0.08,648.14,740.73,1388.87,283245.12,276133.83,559378.95,0.099,0.0505,0.0747,0.02,0.0442,0.0039,0.57,SAPS S2,DC,Defined Contribution,9726.72,6614.17,2026-12-31,Active
MBR0001009,EMP001009,999837/27/4,Member1009,Surname27,Male,1975-01-20,1997-04-29,1998-01-05,Retired,Corporate Affairs,Parastatal,60.0,2035-04-29,51.0,29.0,28.55,9.0,13081.0,1733.05,1041.46,15855.51,12722.24,152666.88,0.1,0.15,1272.22,1908.34,3180.56,478166.9,552243.68,1030410.58,0.0833,0.0477,0.0709,0.0167,0.0261,0.0022,0.59,SAPS S2,Hybrid,Hybrid,19350.67,12279.94,2026-12-31,Inactive
MBR0001010,EMP001010,928671/57/2,Member1010,Surname395,Male,1972-06-01,2002-04-29,2002-07-24,Active,Finance,Public,65.0,2037-04-28,54.0,24.0,22.14,11.0,15096.0,3613.04,1462.82,20171.86,14377.27,172527.24,0.07,0.1,1006.41,1437.73,2444.14,268277.27,414727.34,683004.61,0.0758,0.0453,0.0612,0.0167,0.0437,0.0021,0.67,A1967-70,DB,Defined Benefit,23405.98,13680.8,2026-12-31,Active
MBR0001011,EMP001011,888283/19/4,Member1011,Surname426,Male,1976-03-06,2011-04-30,2011-10-20,Deferred,Human Resources,Private,65.0,2041-04-28,50.0,15.0,13.54,15.0,49334.0,8651.29,5355.29,63340.58,43037.18,516446.16,0.07,0.1,3012.6,4303.72,7316.32,504283.67,904330.68,1408614.35,0.095,0.0763,0.0691,0.02,0.0445,0.0076,0.52,SAPS S2,DC,Defined Contribution,129671.31,77802.79,2026-12-31,Active
MBR0001012,EMP001012,589603/59/8,Member1012,Surname287,Male,1967-07-12,2020-04-29,2021-03-11,Active,Investment,Private,60.0,2027-04-29,59.0,6.0,5.83,1.0,4302.0,597.81,474.08,5373.89,4118.41,49420.92,0.1,0.1,411.84,411.84,823.68,26573.52,24034.14,50607.66,0.0849,0.0416,0.0501,0.02,0.0315,0.0076,0.56,A1967-70,DB,Defined Benefit,4289.74,600.56,2026-12-31,Active
MBR0001013,EMP001013,107956/87/4,Member1013,Surname257,Male,2004-10-24,2025-04-29,2025-10-14,Active,Actuarial,Parastatal,65.0,2069-04-28,22.0,1.0,0.99,43.0,4160.0,531.71,494.46,5186.17,3730.75,44769.0,0.07,0.08,261.15,298.46,559.61,3496.48,3507.73,7004.21,0.0726,0.0589,0.0714,0.02,0.0443,0.0049,0.63,SAPS S2,DB,Defined Benefit,43707.8,38462.86,2026-12-31,Active
MBR0001014,EMP001014,227625/36/5,Member1014,Surname357,Male,1985-04-22,2015-04-30,2016-02-17,Retired,Finance,Public,65.0,2050-04-29,41.0,11.0,10.8,24.0,15703.0,3660.76,1276.73,20640.49,13795.46,165545.52,0.06,0.08,827.73,1103.64,1931.37,91810.54,134097.11,225907.65,0.0731,0.0748,0.0609,0.02,0.0308,0.0058,0.55,SAPS S2,DC,Defined Contribution,77911.21,54537.85,2026-12-31,Active
MBR0001015,EMP001015,787174/92/7,Member1015,Surname316,Female,1963-06-24,1995-04-30,1995-10-16,Active,Risk Management,Public,65.0,2028-04-28,63.0,31.0,30.58,2.0,9963.0,1000.26,989.26,11952.52,9821.72,117860.64,0.08,0.1,785.74,982.17,1767.91,286430.78,387394.03,673824.81,0.0904,0.0791,0.0648,0.02,0.0417,0.0097,0.59,PMA92,Hybrid,Hybrid,11436.97,7548.4,2026-12-31,Inactive
MBR0001016,EMP001016,327753/71/8,Member1016,Surname156,Female,1988-12-27,2024-04-29,2025-04-06,Active,Investment,Parastatal,65.0,2054-04-29,37.0,2.0,1.86,28.0,36660.0,7865.87,3779.22,48305.09,33517.04,402204.48,0.08,0.15,2681.36,5027.56,7708.92,67859.99,118472.78,186332.77,0.0956,0.0711,0.0641,0.02,0.0466,0.0095,0.57,PA(90),Hybrid,Hybrid,229353.94,137612.36,2026-12-31,Active
MBR0001017,EMP001017,487546/40/2,Member1017,Surname14,Male,1995-08-28,2016-04-29,2017-01-21,Active,Corporate Affairs,Public,55.0,2050-04-29,31.0,10.0,9.6,24.0,19292.0,2700.04,1613.36,23605.4,18071.33,216855.96,0.08,0.1,1445.71,1807.13,3252.84,165671.63,221172.17,386843.8,0.0888,0.0769,0.0618,0.025,0.0471,0.0024,0.53,SAPS S2,DB,Defined Benefit,106954.53,90911.35,2026-12-31,Active
MBR0001018,EMP001018,345757/54/8,Member1018,Surname91,Female,1962-09-25,2013-04-29,2013-09-08,Retired,Operations,Parastatal,60.0,2026-04-29,64.0,13.0,12.99,0.0,16189.0,3712.99,1418.75,21320.74,15973.69,191684.28,0.06,0.08,958.42,1277.9,2236.32,145251.7,175771.18,321022.88,0.0951,0.0613,0.0587,0.02,0.0398,0.0088,0.63,PA(90),Hybrid,Hybrid,15973.69,4153.16,2026-12-31,Active
MBR0001019,EMP001019,261179/71/2,Member1019,Surname139,Male,1962-02-28,2004-04-29,2004-06-04,Active,Executive,Public,65.0,2027-04-29,64.0,22.0,20.09,1.0,12407.0,2176.09,1189.34,15772.43,12003.99,144047.88,0.08,0.15,960.32,1800.6,2760.92,250473.72,481856.1,732329.82,0.0962,0.0513,0.0574,0.0167,0.0213,0.0059,0.53,PA(90),Hybrid,Hybrid,12619.79,4847.26,2026-12-31,Active
MBR0001020,EMP001020,870394/45/7,Member1020,Surname454,Female,1986-01-20,2023-04-30,2024-03-05,Active,Investment,Parastatal,65.0,2051-04-29,40.0,3.0,2.75,25.0,37019.0,6832.88,2971.74,46823.62,31646.65,379759.8,0.08,0.15,2531.73,4747.0,7278.73,98183.99,164339.75,262523.74,0.0885,0.0725,0.0729,0.02,0.0459,0.0036,0.67,PMA92,DC,Defined Contribution,182079.17,101964.34,2026-12-31,Active
MBR0001021,EMP001021,489205/31/4,Member1021,Surname392,Female,1990-02-06,2010-04-29,2011-02-04,Active,Research & Analytics,Public,65.0,2055-04-29,36.0,16.0,15.8,29.0,4366.0,894.11,427.14,5687.25,3905.63,46867.56,0.08,0.1,312.45,390.56,703.01,56221.45,71953.55,128175.0,0.0923,0.0405,0.0772,0.02,0.035,0.0043,0.56,PA(90),DB,Defined Benefit,12351.27,11116.14,2026-12-31,Active
MBR0001022,EMP001022,815374/30/8,Member1022,Surname45,Male,1978-02-12,2024-04-29,2024-08-31,Retired,Corporate Affairs,Private,65.0,2043-04-29,48.0,2.0,2.0,17.0,112896.0,18843.25,6991.0,138730.25,105274.2,1263290.4,0.07,0.12,7369.19,12632.9,20002.09,202342.59,328975.24,531317.83,0.0991,0.0508,0.0572,0.02,0.0294,0.0038,0.56,PA(90),DB,Defined Benefit,244434.8,92885.22,2026-12-31,Active
MBR0001023,EMP001023,218841/25/6,Member1023,Surname448,Male,1984-07-09,2011-04-30,2011-08-31,Active,Human Resources,Private,65.0,2049-04-28,42.0,15.0,14.58,23.0,42102.0,9192.92,4812.07,56106.99,38935.71,467228.52,0.06,0.08,2336.14,3114.86,5451.0,367842.73,634507.07,1002349.8,0.0872,0.0456,0.054,0.025,0.0343,0.0057,0.61,PA(90),Hybrid,Hybrid,108581.62,103152.54,2026-12-31,Active
MBR0001024,EMP001024,821862/98/7,Member1024,Surname374,Female,1986-01-17,2015-04-30,2015-12-19,Active,Operations,Parastatal,65.0,2051-04-29,40.0,11.0,10.56,25.0,3053.0,664.8,197.4,3915.2,2908.82,34905.84,0.07,0.1,203.62,290.88,494.5,23989.44,42646.55,66635.99,0.0751,0.0463,0.0633,0.0167,0.0318,0.0099,0.65,PA(90),DB,Defined Benefit,9018.25,5421.77,2026-12-31,Active
MBR0001025,EMP001025,957422/48/7,Member1025,Surname428,Male,1976-09-12,2001-04-29,2001-07-02,Deferred,Actuarial,Public,60.0,2036-04-28,50.0,25.0,24.26,10.0,7442.0,997.16,834.78,9273.94,7395.28,88743.36,0.06,0.1,443.72,739.53,1183.25,149095.4,263591.91,412687.31,0.0895,0.0577,0.0702,0.02,0.0246,0.008,0.61,A1967-70,DB,Defined Benefit,12959.24,9071.47,2026-12-31,Active
MBR0001026,EMP001026,266835/39/2,Member1026,Surname295,Male,1989-07-05,2017-04-29,2018-04-26,Active,Client Services,Parastatal,60.0,2049-04-28,37.0,9.0,8.58,23.0,35919.0,8882.02,4212.43,49013.45,35133.74,421604.88,0.07,0.1,2459.36,3513.37,5972.73,246433.5,402686.88,649120.38,0.0803,0.0574,0.0524,0.02,0.0468,0.0073,0.63,A1967-70,DB,Defined Benefit,126831.88,81172.4,2026-12-31,Active
